Individual_ID,Family_ID,GOV_CODE,Governorate_Name,Gender,Age,Marital_Status,Region_Type,Family_Relation_Code,Family_Relation,Education_Status,EDU_CODE,Education_Level,Education_Dropout_Reason,Graduation_Year,SECTOR_CODE,Sector,EMP_CODE,Job_Classification_Code,Current_Job,Occupational_Category,Work_Nature,Contract_Type,Weekly_Hours,Social_Security_Status,Health_Insurance_Status,Paid_Leave_Benefit,Career_Start_Year,Has_Secondary_Job,Secondary_Job_Activity,Secondary_Weekly_Hours,Secondary_Monthly_Income,Place_Type,Has_Disability,Disability_General_Status,Sight_Difficulty,Hearing_Difficulty,Memory_Difficulty,Walking_Difficulty,Labor_Force_Status,Working_Hours_Change_Reason,COVID_WorkDays_Reduction,COVID_Salary_Reduction,Income_Reduction_Rate,Household_ID,Household_Region_Type,Survey_Station_ID,section_name ,Survey_Section_ID,Employment_Status,Is_Informal_Worker,Salary_Level_Classification,Willingness_To_Work,Primary_Search_Method,Secondary_Search_Method,Unemployment_Duration_Months,Non_Participation_Reason,Reason_For_Not_Searching,Availability_To_Start,Basic_Salary,Total_Monthly_Salary,Overtime_Hours,Contract_Duration,Work_Location_Type,Is_Establishment_Registered,Is_Establishment_Insured,Quarter_ID,AGE_GROUP,Age_Range,Professional_Training_Status,Annual_Weight,Normalized_Factor,Quarterly_Weight
E3B66BF0-AD18-4262-A383-DAEB8EF6C708,F0619141-5090-4393-B772-3434384DA919,12,الدقهلية,ذكر,41,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,2000.0,3.0,خاص (داخل المنشأة),1,932910.0,عامل مصنع باليوميه,صناعة وإنتاج وحرف يدوية,يعمل لدى الغير بأجر,مؤقت,58,لا,لا,لا,2021.0,لا,,,,ورشة/مصنع,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),الأجر غير مجزٍ,لا,لا,46.0,F0619141-5090-4393-B772-3434384DA919,ريف,1211,مركز طلخا,121121,يعمل,رسمي,متوسط,لا,,,,,,,2100,8400,58.0,من 12 شهراً إلى أقل من 36 شهراً,داخل المنشأة,لا - غير مسجل,لا - غير مؤمن,4,سن العمل,30-34 سنة,لا - لم يلتحق,416.895154454672,0.289718904163653,1667.58061781869
47379D28-1C34-41A7-85A4-DD34BECCD64A,3B1AA4F3-67AE-4429-AA0C-9F957529CE21,18,البحيرة,أنثى,17,أقل من 18 سنة,ريف,3,ابن/ابنة,إعدادي,8.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,3B1AA4F3-67AE-4429-AA0C-9F957529CE21,ريف,1814,مركز وادى النطرون,181438,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,لا,0,0,,,,,,3,شباب,20-24 سنة,لا - لم يلتحق,391.574656069009,0.270752145517528,1566.29862427603
38E514FE-A906-4CBC-97CD-6367BA44B275,8F7B45C0-9932-42EB-B95A-AE8E6799C297,18,البحيرة,أنثى,1,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,8F7B45C0-9932-42EB-B95A-AE8E6799C297,ريف,1813,مركز كوم حمادة,181302,لم يحدد,,,لا,,,,,,,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,320.904157703867,0.224662344778969,1283.61663081547
59E670DA-8960-4B6C-9B9A-2F368A42DFA2,24248B87-0910-44B9-A9D5-1D21FBDF1271,16,الغربية,ذكر,65,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,1976.0,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,24248B87-0910-44B9-A9D5-1D21FBDF1271,ريف,1613,قسم غير معروف,161308,لم يحدد,,,لا,,,,من 65 سنة فأكثر وال يعمل,,,0,0,,,,,,4,متقاعدين,45-49 سنة,لا - لم يلتحق,218.127633672592,0.151586551966762,872.510534690371
18C01D71-E571-407D-ABF5-1DA39CFA1237,66D0403A-A88D-4CA6-A681-76DD42C25D3C,1,القاهرة,ذكر,15,أقل من 18 سنة,حضر,3,ابن/ابنة,ابتدائي,7.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,كبيرة,مطلقة,كبيرة,لا يوجد صعوبة,خارج قوة العمل,,,,,66D0403A-A88D-4CA6-A681-76DD42C25D3C,حضر,104,قسم المعادى,10401,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم التمكن من إيجاد عمل مناسب للمؤهلات,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,2,شباب,20-24 سنة,لا - لم يلتحق,511.918048159495,0.358389588521058,2047.67219263798
E066AFDC-F658-4ADA-ABD2-B7F6DD6804AA,7923DC4C-FB33-423F-B2FC-DF9052879F7F,1,القاهرة,أنثى,13,أقل من 18 سنة,حضر,3,ابن/ابنة,إعدادي,8.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,كبيرة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,7923DC4C-FB33-423F-B2FC-DF9052879F7F,حضر,125,قسم المطرية,12506,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,بسبب تفضيلات النوع (ذكر/أنثى),لا,0,0,,,,,,4,أطفال,15-19 سنة,لا - لم يلتحق,491.686870991712,0.341694979980543,1966.74748396685
6AFC2CDB-ABA4-44F2-AE06-122B1F7575D4,A4AC9178-087A-4001-A907-0B9847C2E480,21,الجيزة,أنثى,45,أعزب/عزباء,ريف,3,ابن/ابنة,مؤهل فوق المتوسط وأقل من الجامعي,13.0,خريج أنهى الدراسة,,2000.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,A4AC9178-087A-4001-A907-0B9847C2E480,ريف,2116,مركز أوسيم,211608,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,لا,0,0,,,,,,3,كبار موظفين,35-39 سنة,لا - لم يلتحق,462.798493351543,0.319999476664615,1851.19397340617
94AB9165-56C5-4427-9C30-259E2586B046,CF0E041C-0867-4A7D-AD04-ADE6F8B5384A,4,السويس,أنثى,34,متزوج/ة,حضر,2,زوج/زوجة,ثانوي فني,12.0,خريج أنهى الدراسة,,2007.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,CF0E041C-0867-4A7D-AD04-ADE6F8B5384A,حضر,405,قسم الجناين,40501,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,لا,0,0,,,,,,3,سن العمل,25-29 سنة,لا - لم يلتحق,206.591337818684,0.142846445991355,826.365351274738
3B978A90-6243-471A-B137-1B9B2DD0210D,C108B7EB-30AA-4693-8BAC-3291C81004CF,27,قنا,ذكر,62,أرمل/ة,حضر,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,1979.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,C108B7EB-30AA-4693-8BAC-3291C81004CF,حضر,2705,مركز إسنا,270501,خارج قوة العمل,,,لا,,,,بالمعاش,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,2,متقاعدين,40-44 سنة,لا - لم يلتحق,281.766518687532,0.197262407634382,1127.06607475013
9EB98EAB-05AE-4BB5-BAA4-8AE1C914085A,B5B7FB77-4FAD-46F4-9F4A-3D3998E861CA,13,الشرقية,ذكر,19,أعزب/عزباء,ريف,3,ابن/ابنة,إعدادي,8.0,التحق وتسرب,عدم الاهتمام بالتعليم,,,غير موضح,2,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),,,,,B5B7FB77-4FAD-46F4-9F4A-3D3998E861CA,ريف,1321,قسم ثان مدينة عشرة رمضان,132104,عاطل,,,نعم,التسجيل في مكتب عمل حكومي,التسجيل في مكتب عمل خاص,12.0,,عدم التمكن من إيجاد عمل مناسب للمؤهلات,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,شباب,20-24 سنة,لا - لم يلتحق,437.171979712591,0.302280164542797,1748.68791885036
BB44E3D6-5DD8-44C2-8E37-E1950092EF69,15B6B208-E9E5-44B3-8106-E680B094E0B2,14,القليوبية,أنثى,4,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,بسيطة,لا يوجد صعوبة,كبيرة,مطلقة,خارج قوة العمل,,,,,15B6B208-E9E5-44B3-8106-E680B094E0B2,ريف,1403,مركز الخانكة,140304,لم يحدد,,,لا,,,,,,,0,0,,,,,,3,أطفال,15-19 سنة,لا - لم يلتحق,305.009904225667,0.210897423245495,1220.03961690266
96D9E3BB-3890-49AF-BFC2-96D88044642B,4511CAA6-76F9-4EBC-81C5-6A4237068CA7,21,الجيزة,ذكر,14,أقل من 18 سنة,ريف,3,ابن/ابنة,ابتدائي,7.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,1,يعاني من صعوبات,لا يوجد صعوبة,بسيطة,لا يوجد صعوبة,بسيطة,خارج قوة العمل,,,,,4511CAA6-76F9-4EBC-81C5-6A4237068CA7,ريف,2117,قسم الوراق,211703,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,لا زال صغيراً على العمل,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,317.302102746747,0.223757869394594,1269.20841098699
C9480A79-F802-4488-884C-EB03688446E1,9F58C372-C85F-4AEA-954E-72FC71031367,1,القاهرة,ذكر,43,مطلق/ة,حضر,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,1998.0,3.0,خاص (داخل المنشأة),1,832104.0,سائق سائق توك توك,نقل ومواصلات,متدرب بأجر/أجر رمزي,,50,لا,لا,لا,2020.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ساعات العمل الرسمية أقل من 35 ساعة أسبوعياً,نعم - قلّت أيام العمل بسبب كورونا,لا,46.0,9F58C372-C85F-4AEA-954E-72FC71031367,حضر,102,قسم حلوان,10201,يعمل,رسمي,منخفض,لا,,,,,,,200,6000,9.0,من 12 شهراً إلى أقل من 36 شهراً,خارج المنشأة,لا - غير مسجل,لا - غير مؤمن,1,سن العمل,30-34 سنة,لا - لم يلتحق,505.94167967721,0.356784374583398,2023.76671870884
6CB45EDD-9130-473F-96C1-B09C16722384,659C4A3F-4084-4D1B-99B6-17B663629558,19,الإسماعيلية,ذكر,36,متزوج/ة,ريف,1,رئيس الأسرة,إعدادي,8.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,611402.0,عامل يومية,عمال عامة ومساعدون,متدرب بأجر/أجر رمزي,,35,لا,لا,لا,2010.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),غياب مؤقت عن العمل,لا,لا,48.0,659C4A3F-4084-4D1B-99B6-17B663629558,ريف,1907,مركز فايد,190702,يعمل,رسمي,منخفض,لا,,,,,,,150,4500,15.0,أكثر من 36 شهراً,خارج المنشأة,لا - غير مسجل,نعم - مؤمن عليه,2,سن العمل,30-34 سنة,لا - لم يلتحق,250.285875719097,0.175223070048222,1001.14350287639
B834B9FD-6607-4EB9-9E2A-EEECBFF9F094,3C2458AE-6553-41AD-B58B-6614D6C5BD8E,1,القاهرة,ذكر,33,أعزب/عزباء,حضر,3,ابن/ابنة,أمي,2.0,لم يلتحق مطلقاً,عدم الاهتمام بالتعليم,,3.0,خاص (داخل المنشأة),1,711202.0,عامل يومية,عمال عامة ومساعدون,صاحب عمل ويديره ويستخدم آخرين,مؤقت,36,لا,لا,لا,2019.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ساعات العمل الرسمية أقل من 35 ساعة أسبوعياً,لا,لا,40.0,3C2458AE-6553-41AD-B58B-6614D6C5BD8E,حضر,133,قسم الزمالك,13309,يعمل,رسمي,منخفض,لا,,,,,,,250,7500,16.0,,داخل المنشأة,نعم - مسجل رسمياً,نعم - مؤمن عليه,2,سن العمل,25-29 سنة,لا - لم يلتحق,513.81509296959,0.359717693891323,2055.26037187836
89E0ADD8-4B72-46A4-A919-C4A100F137A3,1947F1AA-C086-44DF-9713-564BECABEF28,29,الأقصر,أنثى,3,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,1947F1AA-C086-44DF-9713-564BECABEF28,ريف,2905,قسم غير معروف,290508,لم يحدد,,,لا,,,,,,,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,180.590619155839,0.126429997775463,722.362476623356
5BE87A26-2C01-4CC1-BCE3-C9BEA89946A6,F8A49C48-4768-43E4-9A8A-3C266F029117,25,أسيوط,أنثى,1,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,F8A49C48-4768-43E4-9A8A-3C266F029117,ريف,2510,مركز ديروط,251018,لم يحدد,,,لا,,,,,,,0,0,,,,,,2,أطفال,15-19 سنة,لا - لم يلتحق,277.871004295647,0.194535190250653,1111.48401718259
6E250354-DE90-43C0-99F7-CE8D12588445,E1457287-BE91-40E9-8E92-F40E0DE78C39,27,قنا,أنثى,68,متزوج/ة,ريف,2,زوج/زوجة,أمي,2.0,لم يلتحق مطلقاً,العادات والتقاليد,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,E1457287-BE91-40E9-8E92-F40E0DE78C39,ريف,2710,مركز فرشوط,271006,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم جدوى البحث (انتشار الواسطة والمحسوبية),لا,0,0,,,,,,4,متقاعدين,45-49 سنة,لا - لم يلتحق,174.183017852178,0.121047492437426,696.732071408715
189290C3-FA0E-47E8-93B6-96E643D4B8B2,1165696F-909F-441E-8D99-040C254EDECA,18,البحيرة,أنثى,3,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,1165696F-909F-441E-8D99-040C254EDECA,ريف,1802,مركز دمنهور,180217,لم يحدد,,,لا,,,,,,,0,0,,,,,,1,أطفال,15-19 سنة,لا - لم يلتحق,328.172866288922,0.231423809417787,1312.69146515569
014744C2-3381-4013-B303-EB8B930384FC,045B5DFF-CD6E-4065-92E0-6FEE48E4CF73,19,الإسماعيلية,أنثى,32,متزوج/ة,ريف,2,زوج/زوجة,ثانوية أزهرية,10.0,خريج أنهى الدراسة,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,045B5DFF-CD6E-4065-92E0-6FEE48E4CF73,ريف,1910,قسم غير معروف,191002,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,تم البحث سابقاً عن عمل بدون جدوى,لا,0,0,,,,,,2,سن العمل,25-29 سنة,لا - لم يلتحق,251.993741617972,0.176418732828519,1007.97496647189
2F6007FA-9AE8-40C1-9B46-F64FC9F2F105,B991CF7E-84C9-4F44-B54A-446B8BAB6DBD,33,مطروح,أنثى,14,أقل من 18 سنة,ريف,3,ابن/ابنة,ابتدائي,7.0,التحق وتسرب,الأبوان لا يرغبان في تعليمي,,3.0,خاص (داخل المنشأة),1,611402.0,زراعه المحاصيل الزراعيه,زراعة وصيد وثروة حيوانية,متدرب بأجر/أجر رمزي,,42,لا,لا,لا,2016.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),عدم وجود فرص عمل بالأيام الباقية,لا,لا,19.0,B991CF7E-84C9-4F44-B54A-446B8BAB6DBD,ريف,3308,الساحل الشمالى-جزء,330819,يعمل,رسمي,منخفض,لا,,,,,,,80,2400,20.0,من 3 شهور إلى 12 شهراً,خارج المنشأة,لا - غير مسجل,لا - غير مؤمن,2,أطفال,15-19 سنة,لا - لم يلتحق,315.515153139805,0.220889547286877,1262.06061255922
C2F60694-213F-46D4-9CAB-D7CF89AB3F54,16F65D77-7307-42E6-B5E2-5AE3C8C4765B,2,الإسكندرية,أنثى,43,متزوج/ة,حضر,2,زوج/زوجة,ثانوي فني,12.0,خريج أنهى الدراسة,,2000.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,16F65D77-7307-42E6-B5E2-5AE3C8C4765B,حضر,215,إدارة شرطة ميناء الاسكندرية-قسم ميناء الاسكندرية سابقا,21504,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,عدم التمكن من إيجاد عمل مناسب للمؤهلات,لا,0,0,,,,,,2,سن العمل,30-34 سنة,لا - لم يلتحق,411.705606249902,0.288231687369115,1646.82242499961
A6D6C8BC-C80E-49A7-BD65-765CE5ED1AAE,82ECD948-493F-4E28-94B7-90C0F1B6FA3B,28,أسوان,ذكر,19,أعزب/عزباء,حضر,3,ابن/ابنة,ثانوية عامة,9.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,82ECD948-493F-4E28-94B7-90C0F1B6FA3B,حضر,2802,مركز أسوان,280203,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,بسبب تفضيلات النوع (ذكر/أنثى),لا,0,0,,,,,,4,شباب,20-24 سنة,لا - لم يلتحق,258.143452391302,0.179395316411531,1032.57380956521
DB5F6423-7981-47B5-BDD8-59348374E3BC,10125015-4BEF-4EE6-B85E-5659D7B61B64,25,أسيوط,أنثى,21,أعزب/عزباء,ريف,3,ابن/ابنة,ثانوية عامة,9.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,10125015-4BEF-4EE6-B85E-5659D7B61B64,ريف,2512,مركز منفلوط,251210,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,عدم التمكن من إيجاد عمل مناسب للمؤهلات,لا,0,0,,,,,,2,شباب,20-24 سنة,لا - لم يلتحق,328.886634663827,0.230250810830019,1315.54653865531
E3C828EF-5D6D-4CA5-A6F6-8441F7BCF906,F7446641-80D5-4B72-8DC5-C21B13A99969,14,القليوبية,ذكر,48,متزوج/ة,حضر,1,رئيس الأسرة,مؤهل فوق المتوسط وأقل من الجامعي,13.0,خريج أنهى الدراسة,,1995.0,3.0,خاص (داخل المنشأة),1,311301.0,كهربائي بشركه ابواب,بناء وتشييد,يعمل لدى الغير بأجر,موسمي,48,نعم,نعم,نعم,1997.0,لا,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),ظروف العمل تقتضي ذلك,نعم - قلّت أيام العمل بسبب كورونا,لا,46.0,F7446641-80D5-4B72-8DC5-C21B13A99969,حضر,1410,مركز قليوب,141002,يعمل,غير رسمي,متوسط,لا,,,,,,,3500,3500,13.0,أكثر من 36 شهراً,داخل المنشأة,نعم - مسجل رسمياً,لا - غير مؤمن,3,كبار موظفين,35-39 سنة,لا - لم يلتحق,427.236880377194,0.295410594668197,1708.94752150877
139A7AE8-303A-461C-8CC8-FA965AC4D77F,625D2499-8174-4222-8BAD-AF71AB611FAA,14,القليوبية,أنثى,75,أرمل/ة,ريف,1,رئيس الأسرة,أمي,2.0,لم يلتحق مطلقاً,العادات والتقاليد,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,625D2499-8174-4222-8BAD-AF71AB611FAA,ريف,1405,مركز شبين القناطر,140503,لم يحدد,,,لا,,,,من 65 سنة فأكثر وال يعمل,,,0,0,,,,,,4,متقاعدين,45-49 سنة,لا - لم يلتحق,212.088222367945,0.147389497608419,848.35288947178
D3534809-CECE-439E-A83E-5C9FEE399D48,94705037-1B40-4620-A866-03D9652C9A45,11,دمياط,ذكر,16,أقل من 18 سنة,حضر,3,ابن/ابنة,إعدادي,8.0,ملتحق حالياً,,,,غير موضح,2,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,داخل قوة العمل (يعمل أو يبحث),,,,,94705037-1B40-4620-A866-03D9652C9A45,حضر,1104,مركز كفر سعد,110401,عاطل,,,نعم,التسجيل في مكتب عمل حكومي,التسجيل في مكتب عمل خاص,3.0,,مسؤوليات عائلية/الحمل/معارضة أحد أفراد الأسرة,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,شباب,20-24 سنة,لا - لم يلتحق,326.087015967745,0.225471076409796,1304.34806387098
3D67CE67-57F8-45A4-AF10-581CE4617174,92E481C6-2708-4D95-9B97-225BA233F98E,25,أسيوط,ذكر,0,,ريف,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,92E481C6-2708-4D95-9B97-225BA233F98E,ريف,2509,مركز القوصية,250902,لم يحدد,,,لا,,,,,,,0,0,,,,,,2,,,لا - لم يلتحق,305.37388972257,0.213789732704731,1221.49555889028
4B5516EF-F995-466C-A238-186C50D7AB81,FB093E31-DA5D-4D88-A1C2-07C9168B87A5,14,القليوبية,أنثى,58,أرمل/ة,حضر,1,رئيس الأسرة,أمي,2.0,التحق ولم يكمل,عدم الاهتمام بالتعليم,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,FB093E31-DA5D-4D88-A1C2-07C9168B87A5,حضر,1413,قسم العبور,141301,خارج قوة العمل,,,لا,,,,متفرغة للمنزل,تم البحث سابقاً عن عمل بدون جدوى,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,3,كبار موظفين,40-44 سنة,لا - لم يلتحق,378.950833057693,0.262023472422952,1515.80333223077
4D53A021-F7E3-4A44-8BAA-3C81D039FE87,464CBC66-2C05-417A-A37E-C2C1D9B65C53,13,الشرقية,ذكر,5,,حضر,3,ابن/ابنة,,,,,,,غير موضح,4,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,464CBC66-2C05-417A-A37E-C2C1D9B65C53,حضر,1311,قسم فاقوس,131101,لم يحدد,,,لا,,,,,,,0,0,,,,,,3,أطفال,15-19 سنة,لا - لم يلتحق,495.923048729266,0.342903268569503,1983.69219491706
D58634CC-85DA-4DC7-9BD6-4A79A9B0595A,9B20AC8C-1A37-48A8-84B2-D7C5B95ED5BB,11,دمياط,ذكر,14,أقل من 18 سنة,ريف,3,ابن/ابنة,ابتدائي,7.0,ملتحق حالياً,,,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,9B20AC8C-1A37-48A8-84B2-D7C5B95ED5BB,ريف,1105,قسم مدينة دمياط الجديدة,110508,خارج قوة العمل,,,لا,,,,طالـب متفــرغ,لا زال صغيراً على العمل,نعم - مستعد للبدء خلال أسبوعين,0,0,,,,,,2,أطفال,15-19 سنة,نعم - التحق بدورة تدريبية,228.858065776424,0.160221637659049,915.432263105699
0580EA1F-4488-47D1-8D25-814E397B6461,E327B70C-2B5C-46B8-913B-EF7174AF7D51,18,البحيرة,ذكر,63,متزوج/ة,ريف,1,رئيس الأسرة,ثانوي فني,12.0,خريج أنهى الدراسة,,1978.0,,غير موضح,3,,,لايوجد,,,0,,,,,,,,,,0,لا يعاني من صعوبات,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,لا يوجد صعوبة,خارج قوة العمل,,,,,E327B70C-2B5C-46B8-913B-EF7174AF7D51,ريف,1813,مركز كوم حمادة,181346,خارج قوة العمل,,,لا,,,,بالمعاش,كان ينتظر نتائج مقابلة عمل,لا,0,0,,,,,,1,متقاعدين,40-44 سنة,لا - لم يلتحق,386.277705132415,0.2723986873924,1545.11082052966
